id,name,limit,lowalch,highalch,members
32366,Fish crate (empty),250.0,2.0,3.0,True
32368,Fish crate (giant krill),999.0,2.0,3.0,True
32371,Fish crate (haddock),999.0,2.0,3.0,True
32377,Fish crate (halibut),999.0,2.0,3.0,True
32383,Fish crate (marlin),250.0,2.0,3.0,True
32374,Fish crate (yellowfin),999.0,2.0,3.0,True
272,Fish food,15.0,1.0,1.0,False
11334,Fish offcuts,8000.0,1.0,1.0,True
7188,Fish pie,10000.0,40.0,60.0,True
313,Fishing bait,8000.0,1.0,1.0,False
24959,Fishing guild teleport (tablet),10000.0,1.0,1.0,True
11479,Fishing mix(1),2000.0,40.0,60.0,True
11477,Fishing mix(2),2000.0,60.0,90.0,True
155,Fishing potion(1),2000.0,40.0,60.0,True
153,Fishing potion(2),2000.0,60.0,90.0,True
151,Fishing potion(3),2000.0,80.0,120.0,True
2438,Fishing potion(4),2000.0,100.0,150.0,True
307,Fishing rod,40.0,2.0,3.0,False
3404,Fiyr remains,7500.0,1.0,1.0,True
21180,Flamtaer bracelet,10000.0,520.0,780.0,True
3678,Flamtaer hammer,40.0,4000.0,6000.0,True
10394,Flared trousers,4.0,800.0,1200.0,True
6171,Flattened hide,11000.0,24.0,36.0,True
1779,Flax,13000.0,2.0,3.0,True
31541,Flax seed,2000.0,2.0,3.0,True
2865,Flighted ogre arrow,7000.0,1.0,1.0,True
309,Fly fishing rod,40.0,2.0,3.0,False
28157,Forester's ration,6000.0,1.0,2.0,True
27638,Forgotten brew(1),999.0,20.0,30.0,True
27635,Forgotten brew(2),999.0,40.0,60.0,True
27632,Forgotten brew(3),999.0,60.0,90.0,True
27629,Forgotten brew(4),2000.0,80.0,120.0,True
8586,Four-poster bed (flatpack),500.0,4.0,6.0,True
29163,Fox fur,999.0,4.0,6.0,True
3771,Fremennik beige shirt,150.0,100.0,150.0,True
3789,Fremennik black cloak,150.0,100.0,150.0,True
3763,Fremennik blue cloak,150.0,100.0,150.0,True
3775,Fremennik blue shirt,150.0,100.0,150.0,True
3791,Fremennik boots,150.0,200.0,300.0,True
3761,Fremennik brown cloak,150.0,100.0,150.0,True
3767,Fremennik brown shirt,150.0,100.0,150.0,True
3759,Fremennik cyan cloak,150.0,100.0,150.0,True
3799,Fremennik gloves,150.0,200.0,300.0,True
3765,Fremennik green cloak,150.0,100.0,150.0,True
3779,Fremennik grey cloak,150.0,100.0,150.0,True
3769,Fremennik grey shirt,150.0,100.0,150.0,True
3797,Fremennik hat,150.0,200.0,300.0,True
23246,Fremennik kilt,8.0,24000.0,36000.0,True
3787,Fremennik pink cloak,150.0,100.0,150.0,True
3785,Fremennik purple cloak,150.0,100.0,150.0,True
3777,Fremennik red cloak,150.0,100.0,150.0,True
3773,Fremennik red shirt,150.0,100.0,150.0,True
3793,Fremennik robe,150.0,200.0,300.0,True
3795,Fremennik skirt,150.0,200.0,300.0,True
3783,Fremennik teal cloak,150.0,100.0,150.0,True
3781,Fremennik yellow cloak,150.0,100.0,150.0,True
7082,Fried mushrooms,13000.0,16.0,25.0,True
7084,Fried onions,13000.0,2.0,4.0,True
23288,Frog slippers,4.0,400.0,600.0,False
10954,Frog-leather body,70.0,400.0,600.0,True
10958,Frog-leather boots,70.0,80.0,120.0,True
10956,Frog-leather chaps,70.0,360.0,540.0,True
31729,Frost dragon bones,7500.0,64.0,96.0,True
29895,Frozen tear,13000.0,200.0,300.0,True
12769,Frozen whip mix,4.0,1.0,1.0,True
2277,Fruit batta,6000.0,1.0,1.0,True
2084,Fruit blast,2000.0,12.0,18.0,True
7441,Frying pan,50.0,664.0,996.0,True
6814,Fur,18000.0,4.0,6.0,False
12526,Fury ornament kit,4.0,2000.0,3000.0,True
7668,Gadderhammer,8.0,1200.0,1800.0,True
3853,Games necklace(8),10000.0,420.0,630.0,True
7178,Garden pie,10000.0,9.0,14.0,True
5345,Gardening boots,150.0,10.0,15.0,True
5325,Gardening trowel,40.0,4.0,7.0,True
1550,Garlic,11000.0,1.0,1.0,False
4668,Garlic powder,15.0,4.0,6.0,True
12778,Ghorrock teleport (tablet),10000.0,1.0,1.0,True
22324,Ghrazi rapier,8.0,2000000.0,3000000.0,True
2171,Gianne dough,13000.0,1.0,1.0,True
2167,Gianne's cook book,15.0,1.0,1.0,True
23252,Giant boot,4.0,5600.0,8400.0,True
23517,Giant egg sac(full),100.0,4.0,6.0,True
4517,Giant frog legs,6000.0,40.0,60.0,True
32312,Giant krill,999.0,68.0,102.0,True
21504,Giant seaweed,11000.0,1.0,1.0,True
20155,Gilded 2h sword,70.0,25600.0,38400.0,False
13036,Gilded armour set (lg),8.0,32000.0,48000.0,False
13038,Gilded armour set (sk),8.0,32000.0,48000.0,False
23279,Gilded axe,4.0,14000.0,21000.0,False
8574,Gilded bench (flatpack),500.0,4.0,6.0,True
12391,Gilded boots,8.0,5000.0,7500.0,True
9846,Gilded cape rack (flatpack),500.0,4.0,6.0,True
20149,Gilded chainbody,70.0,20000.0,30000.0,False
8594,Gilded clock (flatpack),500.0,4.0,6.0,True
23258,Gilded coif,8.0,800.0,1200.0,True
23264,Gilded d'hide body,8.0,20000.0,30000.0,False
23267,Gilded d'hide chaps,8.0,16000.0,24000.0,False
23261,Gilded d'hide vambraces,8.0,16000.0,24000.0,False
23124,Gilded dragonhide set,8.0,5000.0,7500.0,False
8608,Gilded dresser (flatpack),500.0,4.0,6.0,True
8588,Gilded four-poster (flatpack),500.0,4.0,6.0,True
3486,Gilded full helm,8.0,14080.0,21120.0,False
20161,Gilded hasta,70.0,8320.0,12480.0,True
3488,Gilded kiteshield,8.0,21760.0,32640.0,False
9857,Gilded magic wardrobe (flatpack),500.0,4.0,6.0,True
20146,Gilded med helm,70.0,7680.0,11520.0,False
23276,Gilded pickaxe,4.0,20000.0,30000.0,False
3481,Gilded platebody,8.0,26000.0,39000.0,False
3483,Gilded platelegs,8.0,25600.0,38400.0,False
3485,Gilded plateskirt,8.0,25600.0,38400.0,False
12389,Gilded scimitar,8.0,10240.0,15360.0,False
23282,Gilded spade,4.0,400.0,600.0,False
20158,Gilded spear,70.0,8320.0,12480.0,True
20152,Gilded sq shield,70.0,15360.0,23040.0,False
8622,Gilded wardrobe (flatpack),500.0,4.0,6.0,True
2019,Gin,13000.0,2.0,3.0,True
29889,Glacial temotli,15.0,33200.0,49800.0,True
1785,Glassblowing pipe,40.0,1.0,1.0,True
20134,Gloves of darkness,70.0,4000.0,6000.0,True
10075,Gloves of silence,8000.0,240.0,360.0,True
9472,Gnome goggles,4.0,400.0,600.0,True
9470,Gnome scarf,4.0,400.0,600.0,True
2169,Gnome spice,13000.0,1.0,1.0,True
751,Gnomeball,150.0,1.0,1.0,True
2166,Gnomebowl mould,40.0,4.0,6.0,True
20275,Gnomish firelighter,40.0,400.0,600.0,True
30146,Goading potion(1),999.0,60.0,90.0,True
30143,Goading potion(2),999.0,80.0,120.0,True
30140,Goading potion(3),999.0,100.0,150.0,True
30137,Goading potion(4),2000.0,120.0,180.0,True
9736,Goat horn dust,13000.0,4.0,7.0,True
10999,Goblin book,15.0,1.0,1.0,True
288,Goblin mail,15.0,16.0,24.0,False
12251,Goblin mask,4.0,800.0,1200.0,True
11798,Godsword blade,10000.0,300000.0,450000.0,True
11818,Godsword shard 1,11000.0,100000.0,150000.0,True
11820,Godsword shard 2,11000.0,100000.0,150000.0,True
11822,Godsword shard 3,11000.0,100000.0,150000.0,True
1692,Gold amulet,18000.0,140.0,210.0,False
1673,Gold amulet (u),18000.0,140.0,210.0,False
2357,Gold bar,10000.0,120.0,180.0,False
11069,Gold bracelet,18000.0,220.0,330.0,True
12343,Gold elegant blouse,4.0,800.0,1200.0,True
12349,Gold elegant legs,4.0,800.0,1200.0,True
12347,Gold elegant shirt,4.0,800.0,1200.0,True
12345,Gold elegant skirt,4.0,800.0,1200.0,True
12303,Gold headband,4.0,16.0,24.0,True
8784,Gold leaf,11000.0,40000.0,60000.0,True
25454,Gold locks,8.0,12800.0,19200.0,True
1654,Gold necklace,18000.0,180.0,270.0,False
444,Gold ore,30000.0,60.0,90.0,False
1635,Gold ring,18000.0,140.0,210.0,False
9040,Gold seal,13000.0,12.0,18.0,True
26788,Gold tiara,10000.0,40.0,60.0,True
20208,Golden apron,4.0,1.0,1.0,False
20205,Golden chef's hat,4.0,1.0,1.0,False
9028,Golden scarab,13000.0,12.0,18.0,True
9034,Golden statuette,13000.0,12.0,18.0,True
19653,Golovanova fruit top,100.0,1.0,1.0,True
11242,Gourmet impling jar,18000.0,20.0,30.0,True
6311,Gout tuber,5.0,80.0,120.0,True
10099,Graahk fur,10000.0,48.0,72.0,True
10051,Graahk headdress,150.0,300.0,450.0,True
10047,Graahk legs,150.0,60.0,90.0,True
10049,Graahk top,150.0,60.0,90.0,True
1947,Grain,13000.0,1.0,1.0,False
9469,Grand seed pod,15.0,100.0,150.0,True
6981,Granite (2kg),100.0,1.0,1.0,True
6979,Granite (500g),100.0,1.0,1.0,True
6983,Granite (5kg),100.0,1.0,1.0,True
10564,Granite body,70.0,32000.0,48000.0,True
21643,Granite boots,70.0,5000.0,7500.0,True
12849,Granite clamp,50.0,2000.0,3000.0,True
21736,Granite gloves,8.0,13600.0,20400.0,True
21742,Granite hammer,8.0,25600.0,38400.0,True
10589,Granite helm,70.0,18400.0,27600.0,True
6809,Granite legs,70.0,26400.0,39600.0,True
21646,Granite longsword,70.0,12800.0,19200.0,True
4153,Granite maul,70.0,20000.0,30000.0,True
21739,Granite ring,70.0,6000.0,9000.0,True
3122,Granite shield,70.0,22400.0,33600.0,True
13657,Grape seed,200.0,29.0,44.0,True
1987,Grapes,20000.0,1.0,1.0,False
20023,Greater demon mask,4.0,1600.0,2400.0,True
22835,Greater siren,13000.0,1.0,1.0,True
7323,Green boater,4.0,90.0,135.0,True
628,Green boots,150.0,80.0,120.0,True
1027,Green cape,150.0,12.0,19.0,False
1135,Green d'hide body,125.0,3120.0,4680.0,False
7370,Green d'hide body (g),8.0,3120.0,4680.0,False
7372,Green d'hide body (t),8.0,3120.0,4680.0,False
1099,Green d'hide chaps,125.0,1560.0,2340.0,False
7378,Green d'hide chaps (g),8.0,1560.0,2340.0,False
7380,Green d'hide chaps (t),8.0,1560.0,2340.0,False
22275,Green d'hide shield,125.0,2200.0,3300.0,True
1065,Green d'hide vambraces,125.0,1000.0,1500.0,False
12759,Green dark bow paint,4.0,1.0,1.0,True
1745,Green dragon leather,13000.0,20.0,30.0,True
12518,Green dragon mask,4.0,4000.0,6000.0,True
1753,Green dragonhide,13000.0,54.0,81.0,True
12865,Green dragonhide set,125.0,2000.0,3000.0,False
1771,Green dye,150.0,2.0,3.0,False
10432,Green elegant blouse,4.0,800.0,1200.0,True
10414,Green elegant legs,4.0,800.0,1200.0,True
10412,Green elegant shirt,4.0,800.0,1200.0,True
10434,Green elegant skirt,4.0,800.0,1200.0,True
7330,Green firelighter,250.0,6.0,9.0,True
1053,Green halloween mask,5.0,6.0,9.0,False
658,Green hat,150.0,64.0,96.0,True
12307,Green headband,4.0,16.0,24.0,True
1044,Green partyhat,5.0,1.0,1.0,False
648,Green robe bottoms,150.0,72.0,108.0,True
638,Green robe top,150.0,72.0,108.0,True
10079,Green spiky vambraces,125.0,1000.0,1500.0,True
31024,Greenman carving,999.0,3698.0,5547.0,True
31034,Greenman mask,4.0,1.0,1.0,True
31027,Greenman statue,999.0,3698.0,5547.0,True
1909,Greenman's ale,2000.0,1.0,1.0,True
8522,Greenman's ale (flatpack),500.0,4.0,6.0,True
5743,Greenman's ale(m),2000.0,1.0,1.0,True
5793,Greenmans ale(4),2000.0,1.0,1.0,True
5873,Greenmans ale(m4),2000.0,1.0,1.0,True
2894,Grey boots,150.0,200.0,300.0,False
2902,Grey gloves,150.0,200.0,300.0,False
2900,Grey hat,150.0,200.0,300.0,True
2898,Grey robe bottoms,150.0,200.0,300.0,True
2896,Grey robe top,150.0,200.0,300.0,True
2526,Grey toy horsey,150.0,40.0,60.0,False
958,Grey wolf fur,18000.0,20.0,30.0,True
31205,Grid master altar icon scroll,999.0,,,True
31181,Grid master tabard,999.0,,,True
31184,Grid master tabard (b),999.0,,,True
31190,Grid master tabard (g),999.0,,,True
31187,Grid master tabard (p),999.0,,,True
31208,Grid master torch scroll,999.0,,,True
211,Grimy avantoe,13000.0,7.0,10.0,True
215,Grimy cadantine,11000.0,8.0,13.0,True
217,Grimy dwarf weed,11000.0,9.0,14.0,True
199,Grimy guam leaf,13000.0,5.0,7.0,True
205,Grimy harralander,13000.0,6.0,9.0,True
30094,Grimy huasca,999.0,10.0,15.0,True
209,Grimy irit leaf,13000.0,6.0,10.0,True
213,Grimy kwuarm,13000.0,8.0,12.0,True
2485,Grimy lantadyme,11000.0,9.0,13.0,True
201,Grimy marrentill,13000.0,5.0,8.0,True
207,Grimy ranarr weed,11000.0,12.0,18.0,True
3051,Grimy snapdragon,11000.0,8.0,12.0,True
203,Grimy tarromin,13000.0,6.0,9.0,True
3049,Grimy toadflax,13000.0,7.0,11.0,True
219,Grimy torstol,11000.0,10.0,15.0,True
1915,Grog,2000.0,1.0,1.0,True
6681,Ground guam,100.0,1.0,1.0,True
23499,Grubby key,11000.0,12.0,19.0,True
31235,Gryphon feather,11000.0,6.0,9.0,True
249,Guam leaf,13000.0,1.0,1.0,True
91,Guam potion (unf),10000.0,1.0,1.0,True
5291,Guam seed,600.0,1.0,1.0,True
10142,Guam tar,7000.0,1.0,1.0,True
21733,Guardian boots,8.0,122000.0,183000.0,True
12873,Guthan's armour set,8.0,160000.0,240000.0,True
4730,Guthan's chainskirt,15.0,110000.0,165000.0,True
4926,Guthan's chainskirt 0,15.0,110000.0,165000.0,True
4724,Guthan's helm,15.0,41200.0,61800.0,True
4908,Guthan's helm 0,15.0,41200.0,61800.0,True
4728,Guthan's platebody,15.0,112000.0,168000.0,True
4920,Guthan's platebody 0,15.0,112000.0,168000.0,True
4726,Guthan's warspear,15.0,40000.0,60000.0,True
4914,Guthan's warspear 0,15.0,40000.0,60000.0,True
13048,Guthix armour set (lg),8.0,32000.0,48000.0,False
13050,Guthix armour set (sk),8.0,32000.0,48000.0,False
7666,Guthix balance(1),2000.0,80.0,120.0,True
7664,Guthix balance(2),2000.0,80.0,120.0,True
7662,Guthix balance(3),2000.0,80.0,120.0,True
7660,Guthix balance(4),2000.0,80.0,120.0,True
10376,Guthix bracers,8.0,2400.0,3600.0,True
10380,Guthix chaps,8.0,2400.0,3600.0,True
10448,Guthix cloak,8.0,800.0,1200.0,True
10382,Guthix coif,8.0,800.0,1200.0,True
10442,Guthix crozier,8.0,2000.0,3000.0,True
10378,Guthix d'hide body,8.0,5200.0,7800.0,True
19927,Guthix d'hide boots,8.0,3720.0,5580.0,True
23188,Guthix d'hide shield,8.0,11333.0,17000.0,True
13165,Guthix dragonhide set,8.0,3600.0,5400.0,True
2673,Guthix full helm,8.0,14080.0,21120.0,False
2675,Guthix kiteshield,8.0,21760.0,32640.0,False
10454,Guthix mitre,8.0,2000.0,3000.0,True
6760,Guthix mjolnir,8.0,250.0,375.0,True
3835,Guthix page 1,5.0,80.0,120.0,True
3836,Guthix page 2,5.0,80.0,120.0,True
3837,Guthix page 3,5.0,80.0,120.0,True
3838,Guthix page 4,5.0,80.0,120.0,True
2669,Guthix platebody,8.0,26000.0,39000.0,False
2671,Guthix platelegs,8.0,25600.0,38400.0,False
3480,Guthix plateskirt,8.0,25600.0,38400.0,False
4423,Guthix rest(1),2000.0,20.0,30.0,True
4421,Guthix rest(2),2000.0,20.0,30.0,True
4419,Guthix rest(3),2000.0,20.0,30.0,True
4417,Guthix rest(4),2000.0,20.0,30.0,True
10466,Guthix robe legs,8.0,2800.0,4200.0,True
10462,Guthix robe top,8.0,2800.0,4200.0,True
10472,Guthix stole,8.0,1000.0,1500.0,True
29684,Guthixian temple teleport,999.0,4.0,6.0,True
32320,Haddock,999.0,68.0,102.0,True
32357,Haddock eye,999.0,1.0,1.0,True
31599,Haemostatic dressing (1),999.0,100.0,150.0,True
31596,Haemostatic dressing (2),999.0,100.0,150.0,True
31593,Haemostatic dressing (3),999.0,100.0,150.0,True
31590,Haemostatic dressing (4),999.0,100.0,150.0,True
31587,Haemostatic poultice,999.0,68.0,102.0,True
10814,Hair,13000.0,1.0,1.0,True
1989,Half full wine jug,50.0,1.0,1.0,False
20053,Half moon spectacles,4.0,7780.0,11670.0,True
32336,Halibut,999.0,68.0,102.0,True
13175,Halloween mask set,5.0,3.0,4.0,False
4310,Ham boots,15.0,30.0,45.0,True
4304,Ham cloak,15.0,30.0,45.0,True
4308,Ham gloves,15.0,30.0,45.0,True
4302,Ham hood,15.0,30.0,45.0,True
23360,Ham joint,100.0,600.0,900.0,False
4306,Ham logo,15.0,30.0,45.0,True
4300,Ham robe,15.0,30.0,45.0,True
4298,Ham shirt,15.0,30.0,45.0,True
2347,Hammer,40.0,1.0,1.0,False
5994,Hammerstone hops,11000.0,1.0,2.0,True
5307,Hammerstone seed,2000.0,1.0,1.0,True
1743,Hard leather,13000.0,1.0,1.0,False
22269,Hard leather shield,125.0,200.0,300.0,True
1131,Hardleather body,125.0,68.0,102.0,False
24511,Harmonised orb,8.0,1600000.0,2400000.0,True
19625,Harmony island teleport (tablet),10000.0,1.0,1.0,True
311,Harpoon,40.0,2.0,3.0,False
255,Harralander,13000.0,8.0,12.0,True
97,Harralander potion (unf),10000.0,8.0,12.0,True
5294,Harralander seed,600.0,1.0,2.0,True
10145,Harralander tar,11000.0,1.0,1.0,True
8928,Hat eyepatch,150.0,40.0,60.0,True
53,Headless arrow,11000.0,1.0,1.0,True
31010,Headless atlatl dart,999.0,98.0,147.0,True
19481,Heavy ballista,8.0,380000.0,570000.0,True
19589,Heavy frame,8.0,20000.0,30000.0,True
10828,Helm of neitiznot,70.0,20000.0,30000.0,True
31457,Hemp,999.0,12.0,18.0,True
31543,Hemp seed,2000.0,2.0,3.0,True
31466,Hemp yarn,13000.0,14.0,21.0,True
347,Herring,6000.0,4.0,6.0,False
2631,Highwayman mask,4.0,16.0,24.0,True
20756,Hill giant club,125.0,24000.0,36000.0,False
20220,Holy blessing,5.0,32.0,48.0,True
13149,Holy book page set,5.0,2800.0,4200.0,True
12833,Holy elixir,5.0,300000.0,450000.0,True
1599,Holy mould,40.0,2.0,3.0,False
12598,Holy sandals,4.0,800.0,1200.0,True
1718,Holy symbol,125.0,120.0,180.0,False
19997,Holy wraps,4.0,3840.0,5760.0,True
20229,Honourable blessing,5.0,32.0,48.0,True
20128,Hood of darkness,70.0,4000.0,6000.0,True
31243,Horn of plenty (empty),999.0,8000.0,12000.0,True
20254,Hosidius banner,4.0,28.0,42.0,True
20116,Hosidius hood,4.0,1.0,1.0,True
19946,Hosidius scarf,4.0,4000.0,6000.0,True
30097,Huasca,999.0,30.0,45.0,True
30100,Huasca potion (unf),10000.0,10.0,15.0,True
30088,Huasca seed,200.0,28.0,42.0,True
30085,Hueycoatl hide,999.0,44.0,66.0,True
31169,Hueycoatl hide armour set,999.0,58000.0,87000.0,True
30076,Hueycoatl hide body,999.0,5392.0,8088.0,True
30079,Hueycoatl hide chaps,999.0,2488.0,3732.0,True
30073,Hueycoatl hide coif,999.0,800.0,1200.0,True
30082,Hueycoatl hide vambraces,999.0,1728.0,2592.0,True
10004,Hunter potion(1),2000.0,2.0,3.0,True
10002,Hunter potion(2),2000.0,3.0,5.0,True
10000,Hunter potion(3),2000.0,4.0,7.0,True
9998,Hunter potion(4),2000.0,6.0,9.0,True
29311,Hunter spear tips,10000.0,2.0,3.0,True
29305,Hunter's spear,999.0,140.0,210.0,True
10156,Hunters' crossbow,70.0,520.0,780.0,True
28869,Hunters' sunlight crossbow,70.0,520.0,780.0,True
11519,Hunting mix(1),2000.0,2.0,3.0,True
11517,Hunting mix(2),2000.0,3.0,5.0,True
22786,Hydra bones,7500.0,64.0,96.0,True
22983,Hydra leather,15.0,40000.0,60000.0,True
22988,Hydra tail,15.0,40000.0,60000.0,True
22966,Hydra's claw,15.0,60000.0,90000.0,True
30628,Ice element staff crown,8.0,4000.0,6000.0,True
24963,Ice plateau teleport (tablet),10000.0,1.0,1.0,True
22599,Icy basalt,10000.0,36.0,54.0,True
20724,Imbued heart,8.0,200000.0,300000.0,True
28831,Immature tecu salamander,999.0,80.0,120.0,True
12249,Imp mask,4.0,800.0,1200.0,True
29966,Imperial rosé,999.0,160.0,240.0,True
11260,Impling jar,13000.0,1.0,1.0,True
19598,Incomplete heavy ballista,8.0,20000.0,30000.0,True
19595,Incomplete light ballista,8.0,20000.0,30000.0,True
25778,Infernal ashes,7500.0,1.0,1.0,True
30864,Infernal plate,999.0,8.0,12.0,True
6920,Infinity boots,125.0,4800.0,7200.0,True
6924,Infinity bottoms,125.0,36000.0,54000.0,True
6922,Infinity gloves,125.0,4800.0,7200.0,True
6918,Infinity hat,125.0,6800.0,10200.0,True
6916,Infinity top,125.0,56000.0,84000.0,True
5576,Initiate cuisse,125.0,3200.0,4800.0,True
9668,Initiate harness m,70.0,8000.0,12000.0,True
5575,Initiate hauberk,125.0,4000.0,6000.0,True
5574,Initiate sallet,125.0,2400.0,3600.0,True
32093,Inky paint,999.0,1.0,1.0,True
11088,Inoculation bracelet,10000.0,1024.0,1536.0,True
24488,Inquisitor's armour set,999.0,200000.0,300000.0,True
24419,Inquisitor's great helm,8.0,200000.0,300000.0,True
24420,Inquisitor's hauberk,8.0,400000.0,600000.0,True
24417,Inquisitor's mace,8.0,2000000.0,3000000.0,True
24421,Inquisitor's plateskirt,8.0,300000.0,450000.0,True
28,Insect repellent,15.0,1.0,1.0,True
7159,Insulated boots,70.0,80.0,120.0,True
12410,Iorwerth camp teleport,10000.0,4.0,6.0,True
259,Irit leaf,13000.0,16.0,24.0,True
101,Irit potion (unf),10000.0,16.0,24.0,True
5297,Irit seed,600.0,2.0,3.0,True
28837,Irit tar,11000.0,1.0,1.0,True
1309,Iron 2h sword,125.0,112.0,168.0,False
884,Iron arrow,7000.0,1.0,1.0,False
885,Iron arrow(p),7000.0,1.0,1.0,True
5617,Iron arrow(p+),7000.0,1.0,1.0,True
5623,Iron arrow(p++),7000.0,1.0,1.0,True
40,Iron arrowtips,10000.0,1.0,1.0,True
1349,Iron axe,40.0,22.0,33.0,False
2351,Iron bar,10000.0,11.0,16.0,False
1363,Iron battleaxe,125.0,72.0,109.0,False
9140,Iron bolts,7000.0,1.0,1.0,True
9287,Iron bolts (p),11000.0,1.0,1.0,True
9294,Iron bolts (p+),11000.0,1.0,1.0,True
9301,Iron bolts (p++),11000.0,1.0,1.0,True
9377,Iron bolts (unf),13000.0,1.0,1.0,True
4121,Iron boots,125.0,33.0,50.0,True
4778,Iron brutal,11000.0,4.0,6.0,True
31908,Iron cannonball,11000.0,1.0,2.0,True
1101,Iron chainbody,125.0,84.0,126.0,False
3096,Iron claws,125.0,20.0,30.0,True
9177,Iron crossbow,125.0,62.0,94.0,True
9457,Iron crossbow (u),10000.0,49.0,73.0,True
1203,Iron dagger,125.0,14.0,21.0,False
1219,Iron dagger(p),125.0,14.0,21.0,True
5668,Iron dagger(p+),125.0,14.0,21.0,True
5686,Iron dagger(p++),125.0,14.0,21.0,True
807,Iron dart,7000.0,1.0,1.0,True
813,Iron dart (p),7000.0,1.0,1.0,True
820,Iron dart tip,13000.0,1.0,1.0,True
5629,Iron dart(p+),7000.0,1.0,1.0,True
5636,Iron dart(p++),7000.0,1.0,1.0,True
12365,Iron dragon mask,4.0,4000.0,6000.0,True
28199,Iron felling axe,999.0,22.0,33.0,True
1153,Iron full helm,125.0,61.0,92.0,False
12241,Iron full helm (g),4.0,64.0,96.0,False
12231,Iron full helm (t),4.0,64.0,96.0,False
12980,Iron gold-trimmed set (lg),8.0,360.0,540.0,False
12982,Iron gold-trimmed set (sk),8.0,360.0,540.0,False
3192,Iron halberd,125.0,112.0,168.0,True
11369,Iron hasta,125.0,36.0,54.0,True
11386,Iron hasta(p),125.0,36.0,54.0,True
11389,Iron hasta(p+),125.0,36.0,54.0,True
11391,Iron hasta(p++),125.0,36.0,54.0,True
826,Iron javelin,7000.0,2.0,3.0,True
19572,Iron javelin tips,10000.0,14.0,21.0,True
832,Iron javelin(p),7000.0,2.0,3.0,True
5643,Iron javelin(p+),7000.0,2.0,3.0,True
5649,Iron javelin(p++),7000.0,2.0,3.0,True
32002,Iron keel parts,100.0,50.0,75.0,True
1191,Iron kiteshield,125.0,95.0,142.0,False
12243,Iron kiteshield (g),4.0,96.0,144.0,False
12233,Iron kiteshield (t),4.0,96.0,144.0,False
863,Iron knife,7000.0,1.0,1.0,True
871,Iron knife(p),7000.0,1.0,1.0,True
5655,Iron knife(p+),7000.0,1.0,1.0,True
